participantId,postalCode,Quant_Ertrag_0-500,Quant_Ertrag_500-1500,Quant_Ertrag_1500-4500
1237,5614,0,1,1
1238,6023,0,1,1
1239,2540,0,0,1
1240,4665,1,0,0
1241,6052,0,0,0
1242,9445,0,0,1
1243,6375,1,0,0
1244,8052,0,1,0
1245,1122,1,1,1
1246,8004,0,0,0
1247,8105,0,0,1
1248,8180,0,1,1
1249,1004,0,0,0
1250,5612,0,1,1
1251,5616,0,1,1
1252,9437,0,1,1
1253,1219,0,0,0
1254,4665,1,0,0
1255,8048,0,0,0
1256,3012,0,0,0
1257,8700,0,0,0
1258,2108,0,0,0
1259,9430,0,0,0
1260,5040,0,0,1
1261,6030,0,0,1
1262,9042,1,0,0
1263,4054,0,0,0
1264,9608,1,0,0
1265,8600,1,1,0
1266,9205,0,0,0
1267,8055,0,0,0
1268,9658,1,0,0
1269,8405,0,0,0
1270,5032,0,0,0
1271,3927,0,0,0
1272,8051,0,0,0
1273,4052,0,0,0
1274,8598,0,0,0
1275,9200,0,0,0
1276,5733,1,1,0
1277,3073,0,0,1
1278,4051,0,0,0
1279,9470,0,0,0
1280,8142,1,0,0
1281,9430,0,0,0
1282,7310,0,1,0
1283,2300,0,0,0
1284,8038,0,0,0
1285,8913,1,1,1
1286,6280,1,1,1
1287,1293,0,0,0
1288,1510,0,1,1
1289,1527,1,1,1
1290,8955,0,0,0
1291,3207,1,1,1
1292,1624,1,1,1
1293,7000,0,1,0
1294,6487,0,0,0
1295,5013,0,0,0
1296,8832,0,0,0
1297,1006,0,0,0
1298,1618,0,0,0
1299,1441,1,1,1
1300,8002,0,0,0
1301,1219,0,0,0
1302,6038,1,1,1
1303,8037,0,0,0
1304,1844,1,0,0
1305,5417,0,0,0
1306,6375,0,0,0
1307,2123,0,0,0
1308,3280,0,0,1
1309,4802,0,0,0
1310,1712,1,1,1
1311,3074,0,0,1
1312,7265,0,0,0
1313,8353,1,1,1
1314,1218,0,0,0
1315,6417,1,0,0
1316,4600,0,0,0
1317,8048,0,0,0
1318,1285,1,1,0
1319,3272,1,1,1
1320,4303,0,0,0
1321,7013,1,0,0
1322,6370,0,0,0
1323,3203,1,1,1
1324,8902,0,0,0
1325,9606,1,0,0
1326,3280,1,1,1
1327,1004,0,0,0
1328,4552,0,1,1
1329,2555,1,0,1
1330,3011,0,0,0
1331,1754,1,1,1
1332,1033,1,1,1
1333,9630,0,0,0
1334,4444,0,1,1
1335,6233,1,1,1
1336,4571,1,1,1
1337,8051,0,0,0
1338,6403,0,0,0
1339,4512,0,0,1
1340,2504,0,0,0
1341,4415,0,0,0
1342,8003,0,0,0
1343,9016,0,0,0
1344,4717,0,0,0
1345,1010,0,0,0
1346,1914,0,0,0
1347,8174,1,1,1
1348,6017,0,0,1
1349,1680,1,1,1
1350,2900,0,0,1
1351,3270,0,1,1
1352,6242,1,1,1
1353,3008,0,0,0
1354,8413,1,1,1
1355,9548,1,1,1
1356,1646,1,1,0
1357,8820,0,0,0
1358,3072,0,0,0
1359,8614,1,1,1
1360,4410,0,0,0
1361,7206,1,1,0
1362,1225,0,0,0
1363,5417,0,0,0
1364,1241,1,1,0
1365,8630,0,0,0
1366,8044,0,0,0
1367,4202,0,0,0
1368,8047,0,0,0
1369,8142,1,0,0
1370,8055,0,0,0
1371,6017,1,1,1
1372,1227,0,0,0
1373,6340,0,1,1
1374,1632,0,1,0
1375,7013,0,0,0
1376,8620,0,1,1
1377,8952,0,0,0
1378,6330,0,0,1
1379,1222,0,0,1
1380,4056,0,0,0
1381,9542,1,1,1
1382,8193,0,1,1
1383,3098,1,1,1
1384,9443,0,0,0
1385,2605,0,0,0
1386,8051,1,0,0
1387,8733,0,0,0
1388,3931,0,0,0
1389,8953,0,0,0
1390,8500,0,0,1
1391,8836,0,0,0
1392,4103,0,0,0
1393,4447,1,1,1
1394,8197,0,1,0
1395,1373,1,1,1
1396,1213,0,0,0
1397,9000,0,0,0
1398,8124,1,1,0
1399,1305,0,1,1
1400,3920,0,0,0
1401,6033,0,0,1
1402,1260,0,0,1
1403,4422,1,1,0
1404,3600,0,0,0
1405,4500,0,0,1
1406,8637,1,0,0
1407,8712,0,0,0
1408,5503,0,1,0
1409,8134,0,0,0
1410,8500,1,1,1
1411,5400,0,0,0
1412,8309,1,1,1
1413,5400,0,0,0
1414,2603,0,0,0
1415,1400,0,0,1
1416,1004,0,0,0
1417,6208,1,0,1
1418,1942,1,0,0
1419,8702,0,0,0
1420,9050,0,0,0
1421,4663,0,0,0
1422,8805,0,0,0
1423,3018,0,0,1
1424,6006,0,0,0
1425,2735,1,1,0
1426,8200,0,0,0
1427,6206,1,1,1
1428,8586,1,1,1
1429,4528,0,0,1
1430,5430,0,0,0
1431,8051,0,0,0
1432,8408,0,0,0
1433,1564,1,1,1
1434,8820,0,0,0
1435,1110,0,0,1
1436,4812,1,0,0
1437,1628,1,1,0
1438,4146,0,0,0
1439,4057,0,0,0
1440,6315,0,0,0
1441,1814,0,0,0
1442,3054,1,1,1
1443,2552,1,1,1
1444,3322,1,1,1
1445,8600,0,0,0
1446,3665,1,1,1
1447,7000,0,0,0
1448,8280,0,0,0
1449,8412,1,1,1
1450,4053,0,0,0
1451,6370,0,0,0
1452,1453,1,0,0
1453,8219,1,1,0
1454,1530,0,1,1
1455,3032,0,0,1
1456,4600,0,0,0
1457,2572,1,0,0
1458,8762,0,0,0
1459,8046,1,0,0
1460,4556,1,1,1
1461,4053,0,0,0
1462,8362,1,1,1
1463,3072,0,0,0
1464,4133,0,0,0
1465,1950,0,0,0
1466,1893,0,0,0
1467,1196,1,0,0
1468,4058,0,0,0
1469,8412,1,1,1
1470,2560,0,0,0
1471,4103,0,0,0
1472,8051,0,0,0
1473,8753,0,0,0
1474,4106,1,1,0
1475,2300,0,0,0
1476,4053,0,0,0
1477,1028,1,0,1
1478,6440,0,0,0
1479,3053,0,1,1
1480,7130,0,1,0
1481,8832,1,0,0
1482,6020,0,0,1
1483,4142,0,0,0
1484,9450,0,0,1
1485,8143,0,0,0
1486,1208,0,0,0
1487,9326,0,0,0
1488,3626,0,0,0
1489,4334,0,0,0
1490,4125,0,0,0
1491,2503,0,0,0
1492,2576,1,0,1
1493,8953,0,0,0
1494,1293,0,0,0
1495,6415,0,0,0
1496,1700,0,0,1
1497,5103,1,1,0
1498,6006,0,0,0
1499,3072,1,0,0
1500,1872,0,0,0
1501,5430,0,0,0
1502,6274,1,1,1
1503,3052,1,1,1
1504,1722,0,1,1
1505,8600,0,0,0
1506,1213,0,0,0
1507,2405,0,0,0
1508,9245,1,0,1
1509,6006,0,0,0
1510,8405,0,0,0
1511,5507,0,1,1
1512,8108,1,1,1
1513,3612,1,0,1
1514,1700,1,1,1
1515,4142,0,0,0
1516,4663,0,0,0
1517,4500,1,0,0
1518,6242,1,1,1
1519,1007,0,0,0
1520,4950,1,1,1
1521,8133,1,1,1
1522,4053,0,0,0
1523,3004,0,0,0
1524,3427,1,1,1
1525,1700,0,0,1
1526,8001,0,0,0
1527,8840,0,0,0
1528,6048,0,0,0
1529,1008,0,0,0
1530,6014,0,0,0
1531,1957,0,1,0
1532,8585,1,1,1
1533,8057,0,0,0
1534,8707,0,0,0
1535,4410,0,0,0
1536,6300,0,0,0
1537,1202,0,0,0
1538,1934,1,0,0
1539,1820,0,0,0
1540,8400,0,0,0
1541,4207,1,0,0
1542,3018,0,0,1
1543,7000,0,0,0
1544,6343,1,0,0
1545,8308,1,1,1
1546,5726,0,1,1
1547,1965,0,0,0
1548,8105,0,0,0
1549,8638,1,1,0
1550,2520,0,0,1
1551,1024,0,0,0
1552,4654,0,1,0
1553,3714,0,0,0
1554,1117,1,1,1
1555,1257,1,1,0
1556,8302,0,0,0
1557,2558,1,1,1
1558,1880,1,1,0
1559,9100,0,0,0
1560,8008,0,0,0
1561,3027,0,0,1
1562,6315,0,0,0
1563,8532,1,1,1
1564,9545,0,1,1
1565,1844,0,0,0
1566,7013,0,1,0
1567,4852,0,0,0
1568,4052,0,0,0
1569,5200,0,0,1
1570,6221,1,1,1
1571,2542,1,0,1
1572,4052,0,0,0
1573,1950,0,0,0
1574,8722,0,1,0
1575,9404,0,0,0
1576,2114,1,0,0
1577,5242,0,1,1
1578,8572,1,1,1
1579,8952,0,0,0
1580,8605,1,1,1
1581,3063,0,1,0
1582,1010,0,0,0
1583,1018,0,0,0
1584,1131,1,1,1
1585,9545,1,1,1
1586,2576,0,0,1
1587,5053,1,1,1
1588,4900,0,0,1
1589,1203,0,0,0
1590,1202,0,0,0
1591,6374,0,0,0
1592,1188,1,1,1
1593,1868,0,0,1
1594,9242,0,0,0
1595,1796,1,1,1
1596,4058,0,0,0
1597,8488,0,0,0
1598,6300,1,0,0
1599,2564,1,1,1
1600,8408,0,0,1
1601,6010,0,0,0
1602,8552,1,1,1
1603,1203,0,0,0
1604,8722,1,0,0
1605,8617,1,1,1
1606,6037,0,0,1
1607,8304,0,0,0
1608,2605,0,0,0
1609,6006,0,0,0
1610,8610,0,0,1
1611,1306,1,1,1
1612,4410,0,0,0
1613,8051,0,0,0
1614,3415,0,1,1
1615,8006,0,0,0
1616,1784,0,1,1
1617,6332,1,1,1
1618,6260,0,1,0
1619,8610,0,0,1
1620,8123,1,1,0
1621,1752,0,1,1
1622,6048,0,0,0
1623,8706,0,0,0
1624,3008,0,0,0
1625,9500,0,0,1
1626,9453,1,1,0
1627,1030,0,1,1
1628,3646,0,0,0
1629,7000,1,1,0
1630,1926,0,1,0
1631,8424,1,0,1
1632,1020,0,0,0
1633,7430,1,1,0
1634,5734,1,1,1
1635,1297,1,1,0
1636,4226,0,1,0
1637,1096,1,1,0
1638,8820,0,0,0
1639,8046,1,1,0
1640,8003,0,0,0
1641,3771,1,0,0
1642,8134,0,0,0
1643,2022,1,1,0
1644,9103,1,0,0
1645,6330,1,1,1
1646,1023,0,0,1
1647,2900,0,0,1
1648,2800,0,1,1
1649,8332,0,1,1
1650,4943,1,1,1
1651,1700,0,0,1
1652,4912,1,1,1
1653,4132,0,0,0
1654,8957,0,0,0
1655,6014,0,0,0
1656,3013,0,0,0
1657,5737,0,1,1
1658,3125,1,1,1
1659,7077,0,0,0
1660,8840,0,0,0
1661,1202,0,0,0
1662,6208,1,0,1
1663,8546,1,1,1
1664,4052,0,0,0
1665,8902,0,0,0
1666,1203,0,0,0
1667,6211,1,1,1
1668,3250,0,0,1
1669,8004,0,0,0
1670,5405,0,0,0
1671,8570,0,1,1
1672,4102,0,0,0
1673,4153,0,0,0
1674,5525,1,1,1
1675,1795,1,1,1
1676,1055,1,1,1
1677,1003,0,0,0
1678,8802,0,0,0
1679,4528,1,0,1
1680,8184,0,1,1
1681,3906,0,0,0
1682,4536,1,1,1
1683,2732,1,1,0
1684,8499,0,0,0
1685,2517,1,1,0
1686,5605,1,1,0
1687,8008,0,0,0
1688,5453,1,1,1
1689,5400,0,0,0
1690,6003,0,0,0
1691,8332,1,1,1
1692,1618,0,0,0
1693,3613,1,0,1
1694,9430,0,0,0
1695,1896,0,1,1
1696,3250,0,0,1
1697,5430,0,0,0
1698,8152,0,0,0
1699,6330,0,1,1
1700,4537,0,1,1
1701,6045,0,0,0
1702,2072,0,0,0
1703,8045,0,0,0
1704,6330,0,0,1
1705,1896,0,1,1
1706,2208,0,0,1
1707,1869,1,0,0
1708,1186,1,1,1
1709,4625,1,1,1
1710,9608,0,0,0
1711,9063,1,0,0
1712,4314,0,0,1
1713,4500,0,0,0
1714,2800,0,0,1
1715,2345,1,0,0
1716,2738,0,0,0
1717,4106,0,1,0
1718,1722,0,0,1
1719,1004,0,0,0
1720,8852,0,0,0
1721,9443,0,0,0
1722,1201,0,0,0
1723,7000,0,0,0
1724,4410,0,0,0
1725,8840,1,0,0
1726,8135,0,0,0
1727,3012,0,0,0
1728,1736,1,1,1
1729,2822,1,1,1
1730,1950,0,0,0
1731,3700,0,0,0
1732,5745,1,0,1
1733,9430,1,0,0
1734,2000,0,0,0
1735,1723,0,1,1
1736,1207,0,0,0
1737,3612,0,1,1
1738,4710,1,0,0
1739,5512,0,1,1
1740,1224,0,0,0
1741,4914,1,0,1
1742,3427,1,1,1
1743,6010,0,0,0
1744,8730,0,0,1
1745,5734,0,0,1
1746,4125,0,0,0
1747,8834,1,0,0
1748,6020,0,0,1
1749,1020,0,0,0
1750,2932,0,1,0
1751,5600,0,0,0
1752,8055,0,0,0
1753,2123,0,0,0
1754,6010,0,0,0
1755,9411,0,0,1
1756,4242,1,0,0
1757,6003,0,0,0
1758,5432,0,0,0
1759,8037,0,0,0
1760,8006,0,0,0
1761,8499,0,0,0
1762,5620,1,0,1
1763,4628,1,1,1
1764,1203,0,0,0
1765,8737,1,1,0
1766,8587,1,1,1
1767,8702,0,0,0
1768,8247,0,0,0
1769,8049,0,0,0
1770,9320,0,0,0
1771,5324,1,1,0
1772,8916,1,1,1
1773,5080,0,0,0
1774,1482,1,1,1
1775,8952,0,0,0
1776,6004,0,0,0
1777,9000,0,0,0
1778,8133,1,1,1
1779,8153,0,1,0
1780,1010,0,0,0
1781,4800,0,1,0
1782,8953,0,0,0
1783,5013,1,0,0
1784,8617,1,1,1
1785,8573,1,1,1
1786,1636,1,0,0
1787,2575,1,1,1
1788,2300,0,0,0
1789,9562,1,1,1
1790,3625,1,0,0
1791,1007,0,0,0
1792,8400,0,0,0
1793,3419,0,0,1
1794,3550,0,1,0
1795,3175,0,1,1
1796,3818,1,0,0
1797,1913,1,1,0
1798,1004,0,0,0
1799,3800,0,0,0
1800,2553,1,1,1
1801,8304,0,0,0
1802,1630,0,0,1
1803,3531,0,1,1
1804,5525,1,1,1
1805,8118,0,0,0
1806,1131,1,1,1
1807,4313,0,1,0
1808,4227,1,0,0
1809,8702,0,0,0
1810,5083,1,0,1
1811,2034,0,0,0
1812,5103,1,0,0
1813,1635,1,0,0
1814,1700,0,0,1
1815,5303,1,1,0
1816,2830,1,1,1
1817,9428,1,0,0
1818,5314,1,0,1
1819,3661,1,1,1
1820,8610,0,0,1
1821,3600,0,0,0
1822,8152,0,0,0
1823,6015,0,0,0
1824,3072,0,0,1
1825,1350,1,1,1
1826,1024,0,0,0
1827,6375,0,0,0
1828,4054,0,0,0
1829,8599,0,1,1
1830,8957,1,0,1
1831,8824,0,0,0
1832,8038,0,0,0
1833,1024,0,0,0
1834,3608,0,1,1
1835,4600,0,0,0
1836,9507,1,1,1
1837,1020,0,0,0
1838,8037,0,0,0
1839,8610,0,0,0
1840,1914,0,0,0
1841,1260,0,0,1
1842,1800,0,0,0
1843,7320,0,1,0
1844,1630,0,0,1
1845,8125,0,0,0
1846,1033,1,1,1
1847,5610,0,1,1
1848,8903,0,0,0
1849,1724,1,1,1
1850,5420,1,1,1
1851,3629,1,1,1
1852,5603,0,0,0
1853,6210,0,0,1
1854,1201,0,0,0
1855,8041,0,0,0
1856,8840,0,0,0
1857,8155,1,1,1
1858,6210,0,0,1
1859,8500,0,0,1
1860,6232,1,1,1
1861,4206,0,0,0
1862,2946,1,1,0
1863,1006,0,0,0
1864,9403,0,0,0
1865,1700,0,0,1
1866,5623,1,1,1
1867,4123,0,0,0
1868,8180,0,0,1
1869,2056,1,1,0
1870,4512,0,1,1
1871,1212,0,0,0
1872,1005,0,0,0
1873,5400,0,0,0
1874,8302,0,0,0
1875,9056,1,0,0
1876,4500,0,0,0
1877,8046,0,0,0
1878,9056,0,0,0
1879,2536,1,0,0
1880,1724,1,1,1
1881,4412,0,0,0
1882,1721,1,1,1
1883,1754,1,1,1
1884,6247,1,1,1
1885,3432,0,1,1
1886,3008,0,0,0
1887,8810,1,1,0
1888,9014,0,0,0
1889,9240,0,0,1
1890,1030,0,0,1
1891,6210,0,0,1
1892,1853,1,1,1
1893,8808,0,0,0
1894,4104,1,1,0
1895,8856,1,1,0
1896,4528,0,0,1
1897,1202,0,0,0
1898,1426,1,1,0
1899,7302,1,1,0
1900,1410,1,1,1
1901,8600,0,0,0
1902,1906,1,1,0
1903,1213,0,0,0
1904,2542,0,0,0
1905,9512,1,1,1
1906,8630,0,0,0
1907,8104,0,0,0
1908,8702,0,0,0
1909,8052,0,1,0
1910,8400,0,0,0
1911,4054,0,0,0
1912,4056,0,0,0
1913,3930,0,0,0
1914,8280,0,0,0
1915,7130,0,0,0
1916,1700,0,0,1
1917,4665,0,0,0
1918,3097,0,0,0
1919,9656,1,0,0
1920,1214,0,0,0
1921,8044,0,0,0
1922,8610,0,0,1
1923,5704,1,1,1
1924,8965,1,1,1
1925,6016,1,1,1
1926,1066,0,0,0
1927,6330,1,1,1
1928,8932,1,1,1
1929,9000,0,0,0
1930,8636,0,0,0
1931,8890,1,0,0
1932,3322,1,1,1
1933,2052,0,1,1
1934,1736,1,1,1
1935,1920,0,0,0
1936,6340,1,1,0
1937,1870,0,0,0
1938,3373,1,1,1
1939,1077,1,1,1
1940,3210,1,1,1
1941,4900,0,0,1
1942,2300,0,0,0
1943,1207,0,0,0
1944,6343,0,1,1
1945,8400,0,0,0
1946,1510,1,1,1
1947,8002,0,0,0
1948,6019,1,1,1
1949,1870,0,0,0
1950,7050,0,0,0
1951,8488,0,0,0
1952,3037,1,1,1
1953,1800,0,0,0
1954,8051,0,0,0
1955,1373,1,1,1
1956,9555,1,1,1
1957,3703,1,0,0
1958,6045,0,0,0
1959,6460,1,0,0
1960,6062,1,0,0
1961,5415,0,0,0
1962,2553,1,1,1
1963,6020,1,0,1
1964,5706,1,1,1
1965,8737,1,1,0
1966,3053,0,1,1
1967,9444,0,0,0
1968,4566,1,1,1
1969,3423,1,1,1
1970,8800,0,0,0
1971,5080,0,0,0
1972,1173,1,1,1
1973,8052,0,0,0
1974,9400,0,0,0
1975,9315,1,1,1
1976,8135,0,0,0
1977,9443,0,0,0
1978,9050,0,0,0
1979,1044,1,1,1
1980,8406,0,0,0
1981,1205,0,0,0
1982,8180,0,0,1
1983,3623,1,0,0
1984,1400,0,0,1
1985,8903,0,0,0
1986,4133,0,0,0
1987,8280,0,0,0
1988,1205,0,0,0
1989,1201,0,0,0
1990,6130,0,0,1
1991,3125,1,1,1
1992,8953,0,0,0
1993,8645,0,0,0
1994,8853,0,0,0
1995,3110,1,0,1
1996,3960,0,1,0
1997,8640,0,0,0
1998,8041,0,0,0
1999,8610,0,0,1
2000,6333,1,1,1
2001,6373,0,0,0
2002,2822,1,1,1
2003,8050,0,0,0
2004,1202,0,0,0
2005,4410,0,0,0
2006,4800,0,0,0
2007,4325,1,1,1
2008,3953,0,0,0
2009,3015,0,0,0
2010,6020,0,0,1
2011,3942,0,0,0
2012,3507,1,1,1
2013,3145,1,1,1
2014,5012,0,0,0
2015,3604,0,0,0
2016,3150,1,1,1
2017,1700,0,0,1
2018,3097,0,0,0
2019,8003,0,0,0
2020,3027,0,1,1
2021,1299,1,1,1
2022,9244,0,0,1
2023,6005,0,0,0
2024,2555,0,0,1
2025,6017,1,1,1
2026,8645,1,0,0
2027,8810,0,0,0
2028,1400,0,0,1
2029,8488,0,0,0
2030,4054,0,0,0
2031,5436,0,0,0
2032,6215,1,1,1
2033,8330,0,0,0
2034,8051,0,0,0
2035,2037,1,1,0
2036,6017,1,1,1
2037,8493,0,0,0
2038,1957,1,1,0
2039,8047,0,0,0
2040,1092,0,0,0
2041,1630,1,1,0
2042,8586,1,1,1
2043,4142,0,0,0
2044,8645,0,0,0
2045,8404,0,0,0
2046,3027,1,1,1
2047,8570,1,1,1
2048,1276,1,1,1
2049,6045,0,0,0
2050,4500,0,1,1
2051,5200,0,1,0
2052,8408,0,0,1
2053,1926,0,1,0
2054,8444,1,1,1
2055,4600,0,0,0
2056,8404,0,0,1
2057,1788,0,0,1
2058,6375,0,0,0
2059,8783,0,0,0
2060,1955,1,1,0
2061,5504,1,0,1
2062,8820,1,0,0
2063,1305,1,1,1
2064,6162,0,0,0
2065,9445,0,1,1
2066,4455,0,0,0
2067,8405,0,0,0
2068,3823,0,0,0
2069,9411,1,0,0
2070,4612,1,0,0
2071,4055,0,0,0
2072,1208,0,0,0
2073,8055,0,0,0
2074,4416,0,0,0
2075,7307,1,1,0
2076,7240,0,0,0
2077,8180,0,0,1
2078,3400,0,0,1
2079,8953,0,0,0
2080,1212,0,0,0
2081,6285,1,1,1
2082,1350,0,1,1
2083,9532,0,0,0
2084,8615,0,0,1
2085,1692,1,1,1
2086,6078,0,0,0
2087,8304,0,0,0
2088,5620,0,0,1
2089,8620,0,0,0
2090,1095,0,0,0
2091,2088,1,0,0
2092,1266,1,1,1
2093,1209,0,0,0
2094,9403,0,0,0
2095,2503,0,0,0
2096,5417,0,0,0
2097,1218,0,0,0
2098,1237,1,1,1
2099,6042,1,1,1
2100,7247,0,0,0
2101,8623,0,0,0
2102,6010,0,0,0
2103,8500,1,1,1
2104,6417,1,0,0
2105,6003,0,0,0
2106,3066,1,1,1
2107,3600,0,0,0
2108,8006,0,0,0
2109,4628,1,1,1
2110,1228,0,1,0
2111,5646,1,1,1
2112,3236,1,1,1
2113,9000,0,0,0
2114,3072,0,0,1
2115,1052,0,0,0
2116,8964,0,1,1
2117,6440,0,0,0
2118,7324,0,1,0
2119,1180,0,0,0
2120,3977,1,1,0
2121,6017,1,1,1
2122,1026,0,1,1
2123,8126,0,0,0
2124,1207,0,0,0
2125,8583,0,1,1
2126,3008,0,0,0
2127,5018,1,0,0
2128,8374,1,0,0
2129,5245,1,0,0
2130,4132,0,0,0
2131,1202,0,0,0
2132,4624,1,1,1
2133,9306,1,1,1
2134,1941,1,0,0
2135,1008,0,0,0
2136,3123,0,1,1
2137,5643,1,1,1
2138,1618,1,0,0
2139,3604,0,0,0
2140,2000,0,0,0
2141,9478,0,0,0
2142,1630,0,0,1
2143,5606,1,1,1
2144,3177,0,1,1
2145,8180,0,0,1
2146,5412,0,0,0
2147,1897,1,0,0
2148,8802,0,0,0
2149,2300,0,0,0
2150,2540,0,1,1
2151,3714,0,0,0
2152,4402,1,0,0
2153,8583,1,1,1
2154,8706,0,0,0
2155,3963,0,0,0
2156,8707,1,0,0
2157,1253,1,1,0
2158,9423,0,0,0
2159,2520,0,0,1
2160,2503,0,0,0
2161,5312,0,0,1
2162,4051,0,0,0
2163,8627,1,1,1
2164,3662,1,1,1
2165,4313,1,0,0
2166,5430,0,0,0
2167,1224,0,0,0
2168,8808,0,0,0
2169,6343,0,1,1
2170,9404,0,0,0
2171,7402,1,1,0
2172,9320,1,1,0
2173,9602,0,0,0
2174,9475,0,1,0
2175,6043,1,0,0
2176,4053,0,0,0
2177,1247,1,0,0
2178,1870,0,0,0
2179,9000,0,0,0
2180,1800,0,0,0
2181,8049,0,0,0
2182,8952,0,0,0
2183,2800,1,1,1
2184,9016,0,0,0
2185,1203,0,0,0
2186,1018,0,0,0
2187,5312,1,1,1
2188,4313,1,1,0
2189,4056,0,0,0
2190,4056,0,0,0
2191,5647,1,1,1
2192,2503,0,0,0
2193,1252,1,1,1
2194,6300,0,0,0
2195,8864,0,0,0
2196,8305,0,0,0
2197,3400,0,0,1
2198,3415,1,1,1
2199,4055,0,0,0
2200,6314,1,0,0
2201,4528,0,1,1
2202,6300,0,0,0
2203,5616,0,0,1
2204,8854,0,1,0
2205,8400,0,0,0
2206,4303,0,0,0
2207,9462,1,1,1
2208,1208,0,0,0
2209,1006,0,0,0
2210,4142,0,0,0
2211,8405,0,0,0
2212,1920,1,1,0
2213,8152,0,0,0
2214,1700,0,0,1
2215,1971,1,0,0
2216,1169,1,1,1
2217,6462,1,0,0
2218,1290,1,1,0
2219,1267,1,1,1
2220,9475,0,1,0
2221,1400,1,1,1
2222,8424,1,0,1
2223,8051,0,0,0
2224,3008,0,0,0
2225,3315,0,1,1
2226,6030,0,0,0
2227,8422,1,0,1
2228,8112,1,1,0
2229,7320,0,0,0
2230,2558,0,1,1
2231,2000,0,0,0
2232,8800,0,0,0
2233,6038,0,1,1
2234,3177,1,1,1
2235,1347,0,0,0
2236,8047,0,0,0
2237,2525,0,0,1
2238,5415,0,0,0
2239,3714,0,0,0
2240,8311,1,0,0
2241,4107,0,1,0
2242,3972,1,1,0
2243,5742,0,0,0
2244,8952,0,0,0
2245,4142,0,0,0
2246,8967,0,1,1
2247,3855,0,0,0
2248,8222,0,0,0
2249,3150,1,1,1
2250,5000,0,0,0
2251,1700,0,1,1
2252,8032,0,0,0
2253,9056,1,0,0
2254,1213,0,0,0
2255,1614,1,1,1
2256,8055,0,0,0
2257,3855,0,0,0
2258,7512,0,0,0
2259,6330,0,0,1
2260,4542,0,0,1
2261,8707,0,0,0
2262,1874,0,0,0
2263,2800,0,0,1
2264,8118,1,0,0
2265,8804,0,0,0
2266,9506,1,1,1
2267,9300,0,0,0
2268,3250,0,0,1
2269,2300,0,0,0
2270,6043,0,0,0
2271,9435,0,0,0
2272,3027,0,0,1
2273,3603,0,0,1
2274,4453,1,0,1
2275,6314,0,0,0
2276,9008,0,0,0
2277,3507,1,1,1
2278,6102,1,0,0
2279,8038,0,0,0
2280,3011,0,0,0
2281,9054,1,0,0
2282,7302,1,1,0
2283,1213,0,0,0
2284,1224,0,0,0
2285,7430,0,0,0
2286,4658,0,1,0
2287,9200,0,0,0
2288,3604,0,0,0
2289,1110,1,1,1
2290,2000,0,0,0
2291,6244,0,1,1
2292,1400,0,0,1
2293,1018,0,0,0
2294,3072,0,0,0
2295,8625,0,1,1
2296,8307,0,0,1
2297,7320,0,0,0
2298,8050,0,0,0
2299,2800,0,0,1
2300,4500,0,0,1
2301,8716,0,0,0
2302,4310,0,0,0
2303,1994,0,0,0
2304,3182,1,1,1
2305,8306,0,1,0
2306,4052,0,0,0
2307,8004,0,0,0
2308,1205,0,0,0
2309,2036,0,0,0
2310,6102,0,1,0
2311,2710,1,1,0
2312,8645,0,0,0
2313,8645,0,0,0
2314,1213,0,0,0
2315,2854,1,1,0
2316,8152,0,0,0
2317,8260,1,0,0
2318,5442,1,0,0
2319,5000,0,0,0
2320,6033,0,0,1
2321,4934,1,1,1
2322,6330,0,0,1
2323,9200,0,0,0
2324,5200,0,0,1
2325,3027,1,1,1
2326,1920,0,0,0
2327,8849,0,0,0
2328,8046,0,0,0
2329,6102,0,0,0
2330,1580,1,1,1
2331,1564,1,1,1
2332,4719,1,0,0
2333,5722,0,0,0
2334,1134,1,1,1
2335,6462,0,0,0
2336,6208,0,0,1
2337,4132,0,0,0
2338,8800,0,0,0
2339,8006,0,0,0
2340,3646,0,0,0
2341,4422,1,1,0
2342,8421,1,0,1
2343,8305,1,0,0
2344,8537,1,1,1
2345,2034,0,0,0
2346,5074,1,1,0
2347,8003,0,0,0
2348,9300,1,1,0
2349,3274,1,1,1
2350,9315,1,1,1
2351,5420,1,1,0
2352,6330,0,0,1
2353,8406,0,0,0
2354,1542,1,1,1
2355,8617,1,1,1
2356,8306,0,1,0
2357,6300,1,0,1
2358,5234,1,1,0
2359,7000,1,0,0
2360,7203,1,1,0
2361,4303,0,0,0
2362,9000,0,0,0
2363,8532,1,1,1
2364,4125,0,0,0
2365,1305,1,1,1
2366,3006,0,0,0
2367,9015,0,0,0
2368,3110,1,1,1
2369,8883,1,0,0
2370,8008,0,0,0
2371,9244,1,0,0
2372,8057,0,0,0
2373,6330,0,0,1
2374,6078,0,0,0
2375,3110,1,1,1
2376,4805,1,1,0
2377,5304,1,1,1
2378,4055,0,0,0
2379,3713,1,0,0
2380,6287,1,1,1
2381,3185,1,1,1
2382,8330,0,0,0
2383,4553,1,1,1
2384,1175,1,1,1
2385,5415,0,0,0
2386,4056,0,0,0
2387,2710,1,0,0
2388,9016,1,0,0
2389,3280,0,1,1
2390,8820,0,0,0
2391,4056,0,0,0
2392,1880,1,1,0
2393,1202,0,0,0
2394,3512,1,1,1
2395,1860,1,0,1
2396,9300,0,0,0
2397,9612,1,0,0
2398,1815,0,0,0
